SwissProt_Accessions,geneName,DISGENET_Score,Standard_Score,Pubpular_Score,CTD_Score,DH_Score,DP_Score,DC_Score,HP_Score,HC_Score,PC_Score,CTD_Marker,Edager_Marker,BIONDA_Marker,Dis_2_Marker
P01133,EGF,0.626354889,,0.307503821,0.662399334,,0.725499093,1.124600438,,,0.726215411,0,0,1,0
P00533,EGFR,0.636762206,0.322480095,0.429801913,0.748778515,0.74794766,0.896072281,1.135603154,0.77526396,0.754242065,0.897915478,0,0,1,0
Q9GZT9,EGLN1,,,0.455765432,0.480071341,,,,,,0.949553139,0,0,0,0
Q96KS0,EGLN2,,,0.525807623,0.105037615,,,,,,0.343786616,0,0,0,0
Q9H6Z9,EGLN3,,,0.521450141,0.639783858,,,,,,1.008560399,0,0,0,0
P18146,EGR1,,,0.346251015,0.818173976,,,,,,0.795633344,0,0,0,0
Q9NZN4,EHD2,,,0.455049299,0.611654623,,,,,,0.929539944,0,0,0,0
Q9H9B1,EHMT1,0.706075322,,,0.361523578,,,0.805591203,,,,1,0,0,0
Q96KQ7,EHMT2,,,0.554395889,0.682344012,,,,,,1.045215534,0,0,0,0
P19525,EIF2AK2,,,0.343821468,0.655247693,,,,,,0.779117812,0,0,0,0
Q9NZJ5,EIF2AK3,,,0.458821697,0.843518203,,,,,,0.942298589,0,0,0,0
P05198,EIF2S1,,,0.346707476,0.711087728,,,,,,0.785319501,0,0,0,0
Q14240,EIF4A2,0.544097612,,,0.673009898,,,1.033659178,,,,0,0,0,0
P06730,EIF4E,0.597814194,,0.445064517,0.639360502,,0.917869946,1.09484157,,,0.915520478,0,0,1,0
Q8N5X7,EIF4E3,0.329885954,,,0.364158997,,,0.812104418,,,,0,0,0,0
Q13541,EIF4EBP1,0.610074803,,0.423402108,0.707047694,,0.889016658,1.106500647,,,0.88780197,0,0,0,0
Q04637,EIF4G1,0.577086207,,,0.667654543,,,1.070920718,,,,0,0,0,0
Q9GZV4,EIF5A2,0.42885174,,,0.630984709,,,0.895058178,,,,0,0,1,0
O60841,EIF5B,,,0.512620452,0.335562825,,,,,,0.776483624,0,0,0,0
Q15717,ELAVL1,0.544097612,0.05946832,0.392190717,0.592247995,0.234016232,0.853420535,1.038210561,0.204927149,0.247796642,0.848521373,0,0,0,0
Q12926,ELAVL2,0.581534108,0.091936942,0.680044016,,0.322685995,1.075574864,,0.347305559,,,,0,0,0
P54852,EMP3,,,0.639208009,0.756362278,,,,,,1.138425483,0,0,0,0
Q05925,EN1,,0.148759824,0.544922107,0.129885924,,,,0.443011741,0.591427428,0.402502702,0,0,0,0
P19622,EN2,0.42885174,0.089072879,0.547635567,0.568318568,0.295072532,0.902228352,0.899687364,0.309090073,0.313207003,1.044871609,0,0,0,0
Q14249,ENDOG,,,0.507405968,0.327971761,,,,,,0.7658065,0,0,0,0
P17813,ENG,,,0.291699549,0.581674261,,,,,,0.701915628,0,0,0,0
P09104,ENO2,,0.765454944,0.685182109,0.747298108,,,,1.186189879,1.247889469,1.185578153,0,0,0,0
Q16206,ENOX2,,,0.618718083,0.157035945,,,,,,0.467049588,0,0,0,0
O14638,ENPP3,,,0.400281244,0.058483799,,,,,,0.202561015,0,0,0,0
Q09472,EP300,0.633397398,0.073994007,0.23948221,0.684906904,0.294517391,0.617334971,1.131523688,0.283447172,0.310231673,0.621469188,0,0,0,0
Q96L91,EP400,,,0.560083324,0.508101912,,,,,,0.999682473,0,0,0,0
Q99814,EPAS1,0.548545512,,0.320220226,0.683445047,,0.748544098,1.038569057,,,0.745931849,0,0,0,0
P21709,EPHA1,0.544097612,,,0.501166357,,,0.993589577,,,,0,0,0,0
P29317,EPHA2,,,0.546361951,0.64627143,,,,,,1.037080825,0,0,0,0
P29320,EPHA3,0.527389103,,0.534494559,0.503495873,,1.026210318,0.999053593,,,0.997878083,0,0,0,0
Q15375,EPHA7,0.445131826,,0.572841597,0.352387918,,0.920276689,0.816530125,,,0.794133003,0,0,0,0
P29322,EPHA8,,,0.521057236,0.375490305,,,,,,0.833465175,0,0,0,0
P54762,EPHB1,0.593366293,,0.631772019,0.389808191,,1.090402721,0.845186662,,,0.843310095,0,0,0,0
P29323,EPHB2,0.606709995,0.01139207,0.498259748,0.68762904,0.128009235,0.983083963,1.102962858,0.079330553,0.165451462,0.980029666,0,0,1,0
P54760,EPHB4,,,0.555543173,0.710920464,,,,,,1.046479753,0,0,0,0
P07099,EPHX1,0.593366293,0.00867914,0.424782958,0.771942921,0.114303363,0.891993147,1.090168053,0.037940833,0.198927809,0.893237297,0,0,0,0
P01588,EPO,,,0.022288666,0.798894672,,,,,,0.241869657,0,0,0,0
P19235,EPOR,0.527389103,,,0.683078479,,,1.01428628,,,,0,0,0,0
P58107,EPPK1,,,0.613974754,0.065587982,,,,,,0.269167377,0,0,0,0
Q12929,EPS8,,,0.56719786,0.312194798,,,,,,0.734652095,0,0,0,0
Q9NZ08,ERAP1,,,0.499730202,0.695827776,,,,,,0.98179806,0,0,0,0
Q7Z444,ERAS,,0.051531592,0.536673053,,,,,0.210892347,,,,0,0,0
P04626,ERBB2,0.786479307,0.326553217,0.434016685,0.888621116,0.764326366,0.906045187,1.294433294,0.780375466,0.780521319,0.918278912,1,0,1,0
P21860,ERBB3,,0.243309079,0.569845077,0.542046663,,,,0.622626222,0.623705022,1.038267488,0,0,0,0
Q15303,ERBB4,0.606709995,0.283451085,0.59695074,0.756506278,0.688297165,1.096097161,1.10390809,0.688409373,0.698330366,1.093369524,0,0,1,0
P07992,ERCC1,,,0.283569582,0.556025067,,,,,,0.69033526,0,0,0,0
P18074,ERCC2,,,0.415208271,0.812840741,,,,,,0.885068973,0,0,1,0
Q92889,ERCC4,,,0.418345493,0.496452958,,,,,,0.897024923,0,0,0,0
P11308,ERG,,,0.328321749,0.189514415,,,,,,0.569376265,0,0,0,0
P30040,ERP29,,,0.573727927,0.113548567,,,,,,0.370181131,0,0,0,0
Q14264,ERV3-1,,,0.586534645,0.478995049,,,,,,0.961399423,0,0,0,0
P10768,ESD,,,0.502250785,0.587510242,,,,,,0.989558714,0,0,0,0
P03372,ESR1,0.660855,,0.254005943,0.68012988,,0.64297205,1.160328717,,,0.644507617,0,0,0,0
Q92731,ESR2,0.777583506,0.047973563,0.487181826,0.617629592,0.28785246,0.970024486,1.11654044,0.18724692,0.227624697,0.968915895,1,0,0,0
Q1W209,ESRG,0.247200254,,,0.150738111,,,0.527563153,,,,0,0,0,0
O95718,ESRRB,0.593366293,,,0.385925453,,,0.839861271,,,,0,0,0,0
P62508,ESRRG,,,0.604162171,0.589763667,,,,,,1.088435355,0,0,0,0
P41162,ETV3,,,0.563405097,0.372441689,,,,,,0.823635329,0,0,0,0
P41212,ETV6,,,0.297024775,0.506793022,,,,,,0.717378833,0,0,0,0
Q01844,EWSR1,,0.773028126,0.641978964,0.616261162,,,,1.14201571,1.114854939,1.114667153,0,0,0,0
Q9UQ84,EXO1,,,0.475107362,0.567514321,,,,,,0.958640375,0,0,0,0
Q01780,EXOSC10,,,0.346877845,0.40023635,,,,,,0.823055901,0,0,0,0
Q99502,EYA1,0.544097612,,0.541751576,0.341840908,,1.041396851,0.781539224,,,0.781815039,0,0,0,0
Q15910,EZH2,0.650105907,0.205064302,0.607882916,0.765023489,0.559597616,1.105261161,1.150143093,0.556099356,0.576883992,1.105518942,0,0,1,0
P15311,EZR,0.577086207,,0.39415626,0.805703124,,0.852440272,1.074488519,,,0.857394957,0,0,0,0
P00488,F13A1,,,0.34430906,0.676403362,,,,,,0.780295199,0,0,0,0
P05160,F13B,,0.130383367,0.576323672,0.096280952,,,,0.407160972,0.506945548,0.331635156,0,0,0,0
P00734,F2,,,0.069246717,0.653635278,,,,,,0.289805354,0,0,0,0
P25116,F2R,0.593366293,,0.414195591,0.616261162,,0.878038969,1.091430172,,,0.876569538,0,0,0,0
P55085,F2RL1,,,0.357770377,0.877910168,,,,,,0.820195081,0,0,0,0
Q96RI0,F2RL3,0.560377698,,,0.19870708,,,0.542637008,,,,0,0,0,0
P13726,F3,0.593366293,0.03496624,0.497175131,0.913895028,0.185759421,0.982900387,1.103259893,0.151889831,0.319438668,0.996710973,0,0,0,0
P00451,F8,,,0.301202342,0.608856743,,,,,,0.715985158,0,0,0,0
P05413,FABP3,,0.026133897,,0.433312084,,,,,0.103058552,,0,0,0,0
P15090,FABP4,0.577086207,,0.393526413,0.546969626,,0.851580071,1.04308256,,,0.854882583,0,0,0,0
O15540,FABP7,,,0.53786643,0.662987763,,,,,,1.026751089,0,0,0,0
Q13158,FADD,,0.093145173,0.523438085,0.806680835,,,,0.314825366,0.389198042,1.0144843,0,0,0,0
Q86XD5,FAM131B,,0.207325491,0.707835917,0.405776864,,,,0.57085732,0.577672083,0.865009019,0,0,0,0
Q6ZRV2,FAM83H,,0.029729606,,0.401166825,,,,,0.105914791,,0,0,0,0
Q8NB91,FANCB,,,0.082150586,0.540289893,,,,,,0.290763389,0,0,0,0
Q00597,FANCC,,,0.470848409,0.878681032,,,,,,0.961074523,0,0,0,0
Q9NW38,FANCL,,0.410745141,,0.185757899,,,,,0.531547088,,0,0,0,0
Q8IYD8,FANCM,,,0.561248441,0.171241505,,,,,,0.489753049,0,0,0,0
Q12884,FAP,0.577086207,,0.417797103,0.546394584,,0.88422797,1.042423416,,,0.887786639,0,0,0,0
P25445,FAS,0.626354889,,0.526511945,0.907749357,,1.015195102,1.137350418,,,1.029176365,0,0,0,0
P48023,FASLG,0.610074803,0.104534759,0.454532446,0.910794475,0.357072468,0.928993173,1.120619257,0.336857416,0.446160334,0.946364029,0,0,0,0
P49327,FASN,,,0.501312183,0.733794106,,,,,,0.984455657,0,0,0,0
Q14517,FAT1,0.577086207,,0.459666988,0.580904701,,0.938292035,1.076663758,,,0.937900354,0,0,1,0
Q96IV6,FAXDC2,,0.206679141,,0.375995442,,,,,0.585862901,,0,0,0,0
Q53RD9,FBLN7,,,0.668479122,0.405776864,,,,,,0.864209666,0,0,0,0
P35556,FBN2,0.577086207,,0.494403671,0.581930348,,0.981180371,1.076552906,,,0.980665615,0,0,0,0
Q9UF56,FBXL17,,,0.68846539,0.398366792,,,,,,0.85467427,0,0,0,0
Q9H4M3,FBXO44,,0.02875035,,0.132149627,,,,,0.126041412,,0,0,0,0
Q969H0,FBXW7,0.621565212,,0.559706666,0.771120875,,1.053607548,1.120409332,,,1.053083348,0,0,1,0
P12314,FCGR1A,,,0.290080925,0.544662887,,,,,,0.701716961,0,0,0,0
P31995,FCGR2C,,,0.57510669,0.504488786,,,,,,0.993544859,0,0,0,0
P08637,FCGR3A,,,0.082040724,0.51900518,,,,,,0.286451517,0,0,0,0
P55899,FCGRT,,,0.320482968,0.708906058,,,,,,0.74787935,0,0,0,0
P22830,FECH,0.478120421,,,0.460470689,,,0.955998769,,,,0,0,0,0
Q96AC1,FERMT2,,,0.561842782,0.744015555,,,,,,1.054284776,0,0,0,0
Q8TBJ5,FEZF2,,,0.364727443,0.408509628,,,,,,0.846580775,0,0,0,0
P05230,FGF1,,0.025397696,,0.610258909,,,,,0.167226504,,0,0,0,0
P09038,FGF2,0.626354889,0.084867258,0.397966965,0.684542099,0.317256669,0.854500862,1.124061916,0.282885145,0.333588238,0.854060515,0,0,0,0
P10767,FGF6,0.362874549,,0.573859401,0.419200946,,0.809102096,0.840110724,,,0.886405907,0,0,0,0
P55075,FGF8,,,0.428129212,0.612812833,,,,,,0.895016353,0,0,0,0
P31371,FGF9,,,0.505220824,0.667847443,,,,,,0.98850541,0,0,0,0
P11362,FGFR1,0.650105907,,0.352611589,0.692112343,,0.791568602,1.148979315,,,0.792575629,0,0,0,0
P21802,FGFR2,,,0.394875236,0.613505642,,,,,,0.850880271,0,0,0,0
P22607,FGFR3,,,0.304318834,0.700884925,,,,,,0.723638964,0,0,1,0
P22455,FGFR4,,,0.428686679,0.297519594,,,,,,0.735385793,0,0,0,0
P49789,FHIT,0.593366293,,,0.325597309,,,0.753443973,,,,0,0,0,0
Q01543,FLI1,0.656378217,0.633236871,0.627296074,0.339003331,1.13211895,1.125817365,0.772231568,1.126933932,0.772125112,0.772186359,1,0,0,0
P21333,FLNA,,,0.486636837,0.639148602,,,,,,0.967099952,0,0,0,0
P17948,FLT1,,0.024274761,0.521192637,0.731301357,,,,0.128563212,0.216116404,1.007628224,0,0,1,0
P02751,FN1,,0.045579874,0.3213192,0.642521365,,,,0.152030516,0.230621444,0.746275263,0,0,0,0
P15328,FOLR1,0.610074803,,0.461927369,0.584733125,,0.938281084,1.082406346,,,0.940364679,0,0,0,0
P01100,FOS,,0.085616709,0.337617918,0.638299518,,,,0.29059372,0.322108685,0.770098077,0,0,0,0
Q12948,FOXC1,,,0.503532369,0.757225251,,,,,,0.98809297,0,0,0,0
Q99958,FOXC2,,,0.520199593,0.509405178,,,,,,1.007389052,0,0,0,0
Q16676,FOXD1,,,0.615264206,0.52739285,,,,,,1.01695138,0,0,0,0
Q12946,FOXF1,,0.095717322,0.667316862,,,,,0.351813549,,,,0,0,0
P55316,FOXG1,0.531837003,0.162118272,0.596202683,0.363107576,0.470252174,1.023672496,0.814157082,0.474392511,0.492022852,0.807840922,0,0,0,0
Q01167,FOXK2,,,0.615814881,0.64564963,,,,,,1.114008556,0,0,0,0
Q12952,FOXL1,,0.026611309,0.630591117,0.419638343,,,,0.178758485,0.100352172,0.883082781,0,0,0,0
Q08050,FOXM1,0.573721399,0.05627922,0.530089296,0.633586596,0.234228064,1.023954399,1.068591622,0.221812657,0.2531976,1.01894789,0,0,1,0
Q12778,FOXO1,,,0.422125416,0.771532177,,,,,,0.889844908,0,0,0,0
O43524,FOXO3,,,0.290784524,0.716884638,,,,,,0.70482942,0,0,0,0
Q9BZS1,FOXP3,,,0.113236818,0.66804022,,,,,,0.388505181,0,0,0,0
Q8IVH2,FOXP4,,,0.638646733,0.384456517,,,,,,0.835870797,0,0,0,0
Q6PJQ5,FOXR2,0.442195441,,0.762453803,,,0.914338899,,,,,,0,0,0
O43638,FOXS1,0.280188849,,,0.398835263,,,0.715958735,,,,0,0,0,0
Q8WU20,FRS2,,0.063111232,0.5152618,0.158072987,,,,0.236396682,0.307007608,0.461563306,0,0,0,0
Q92765,FRZB,0.511109017,,0.490684729,0.597399781,,0.98648058,0.999210375,,,0.974692001,0,0,0,0
Q16658,FSCN1,,,0.483552883,0.851621827,,,,,,0.972658523,0,0,0,0
Q8N475,FSTL5,0.313177444,0.365080384,0.738336271,0.422682589,0.78501834,0.73985218,0.762703715,0.812513307,0.842176962,0.88826375,0,0,1,0
Q96AE4,FUBP1,,0.057147092,,0.58776145,,,,,0.240664784,,0,0,0,0
P35637,FUS,,,0.351365449,0.458169782,,,,,,0.811476966,0,0,0,0
P22083,FUT4,0.566337114,0.239664511,0.608687741,0.520889253,0.616410307,1.062026656,1.01405495,0.616593011,0.618814864,1.009827298,0,0,1,0
Q9UP38,FZD1,0.494400507,,0.546494894,0.685817,,0.985058656,0.975424893,,,1.036212219,0,0,0,0
Q9ULW2,FZD10,,0.023475209,0.615274626,0.382980432,,,,0.164243036,0.077800207,0.83458361,0,0,0,0
Q14332,FZD2,0.511109017,,0.552740534,0.799519976,,1.004253637,0.999711846,,,1.047087503,0,0,0,0
Q9NPG1,FZD3,,,0.562690934,0.525856975,,,,,,1.020347086,0,0,0,0
O75084,FZD7,,,0.533660514,0.475015645,,,,,,0.963226585,0,0,0,0
Q9H461,FZD8,,,0.577136869,0.494751694,,,,,,0.981596172,0,0,0,0
O00144,FZD9,,,0.588843544,0.093731906,,,,,,0.328382086,0,0,0,0
Q9UM11,FZR1,0.461411912,,,0.087263969,,,0.292154274,,,,0,0,0,0
P11413,G6PD,,,0.208519991,0.733483631,,,,,,0.576942446,0,0,0,0
Q13480,GAB1,0.515556917,,0.669304481,0.606741265,,1.000676554,1.003698164,,,1.103354152,0,0,1,0
P31644,GABRA5,0.395863144,0.023630068,0.596490824,0.368328612,0.082302525,0.853218728,0.85661817,0.156843096,0.074131449,0.815191852,0,0,0,0
P78334,GABRE,,0.022380016,,0.525856975,,,,,0.124742446,,0,0,0,0
Q05329,GAD2,,,0.433617887,0.311571294,,,,,,0.756785108,0,0,0,0
P24522,GADD45A,,0.097233201,0.511829533,0.898696565,,,,0.323195271,0.428928592,1.01132385,0,0,0,0
O95257,GADD45G,,,0.581544663,0.736420398,,,,,,1.075889522,0,0,0,0
Q14353,GAMT,,,0.553968487,0.662987763,,,,,,1.045132981,0,0,0,0
P54826,GAS1,,,0.568805856,0.748187219,,,,,,1.062184886,0,0,0,0
Q14393,GAS6,,,0.467087583,0.43869564,,,,,,0.930727219,0,0,0,0
O60861,GAS7,,0.170688928,0.649525573,0.808748067,,,,0.49730226,0.529070241,1.151930936,0,0,0,0
P01350,GAST,0.577086207,,0.132966226,0.48645011,,0.412748667,0.971507501,,,0.406181756,0,0,0,0
P43694,GATA4,,,0.345075335,0.282785208,,,,,,0.743778115,0,0,0,0
Q9BWX5,GATA5,,,0.557479042,0.539702035,,,,,,1.037133686,0,0,0,0
Q86YP4,GATAD2A,,,0.639813306,0.358330552,,,,,,0.799663434,0,0,0,0
P52951,GBX2,,,0.616101416,0.539113035,,,,,,1.030482637,0,0,0,0
P48507,GCLM,,,0.510072408,0.741454482,,,,,,0.995033666,0,0,0,0
Q92616,GCN1,0.313177444,,0.674214576,0.552942655,,0.735144393,0.737313979,,,1.043699879,0,0,0,0
Q9Y2T3,GDA,,,0.406462185,0.317137225,,,,,,0.774510683,0,0,0,0
Q99988,GDF15,,,0.365000432,0.777232595,,,,,,0.815921514,0,0,0,0
Q7Z4P5,GDF7,,0.303998466,0.621847913,,,,,0.720168555,,,,0,0,0
P50395,GDI2,0.362874549,0.028964834,0.602569675,0.508754245,0.093351819,0.807165571,0.817469842,0.173522267,0.137930939,0.995969618,0,0,0,0
P39905,GDNF,,,0.364391461,0.764042049,,,,,,0.81378495,0,0,1,0
P14136,GFAP,0.627866405,0.583383883,0.748203774,0.685817,1.079657024,1.126198585,1.125649058,1.078270291,1.07753213,1.186247854,0,0,1,0
P55789,GFER,,,0.520325668,0.3744775,,,,,,0.832146931,0,0,0,0
Q99684,GFI1,0.5781693,0.051531592,0.684483764,0.788192126,0.223475876,1.071788658,1.074491634,0.259916055,0.299541571,1.186542273,0,0,0,0
Q5VTD9,GFI1B,0.449579726,0.169096448,0.710968594,0.139942141,0.488763873,0.921013371,0.423363622,0.50465394,0.587811741,0.450932411,0,0,0,0
Q06210,GFPT1,,,0.677156047,0.486099232,,,,,,0.965490131,0,0,0,0
P01241,GH1,,0.005483415,0.491698276,0.428256387,,,,0.057081419,0.027641855,0.911213853,0,0,0,0
P10912,GHR,,,0.380565895,0.702093088,,,,,,0.831333489,0,0,0,0
P01286,GHRH,,,0.246336938,0.379508042,,,,,,0.662460005,0,0,0,0
Q14161,GIT2,,,0.580781157,0.371418636,,,,,,0.820626582,0,0,0,0
P17302,GJA1,0.614522703,0.0578717,0.435950755,0.784539018,0.250809076,0.905034325,1.113602065,0.205537985,0.311251832,0.908285698,0,0,0,0
P29033,GJB2,0.593366293,,,0.637874084,,,1.090059168,,,,0,0,0,0
P16278,GLB1,,,0.332883007,0.776828956,,,,,,0.771974295,0,0,0,0
Q8NEA6,GLIS3,,,0.576024599,0.637448052,,,,,,1.070944056,0,0,0,0
P15104,GLUL,,0.09511155,0.428072309,0.382486804,,,,0.31158032,0.313326625,0.865512167,0,0,0,0
Q8IVS8,GLYCTK,,0.309425569,,0.096280952,,,,,0.331363043,,0,0,0,0
P60983,GMFB,,0.077405458,0.562330364,0.697231294,,,,0.283875276,0.321526668,1.05404864,0,0,0,0
O75496,GMNN,,,0.495030913,0.569920691,,,,,,0.982750472,0,0,0,0
O95467,GNAS,0.614522703,,0.511837259,0.535256405,,0.998716066,1.026141289,,,1.007731784,0,0,1,0
Q9BVP2,GNL3,0.478120421,,0.531827542,0.489936755,,0.967371382,0.975397476,,,0.981891843,0,0,0,0
P01148,GNRH1,0.544097612,,0.304477826,0.294893302,,0.724615695,0.709464509,,,0.788378243,0,0,0,0
O43555,GNRH2,,0.141266556,0.687827593,0.677152337,,,,0.448403372,0.446208808,1.176959813,0,0,0,0
P30968,GNRHR,,,0.462816853,0.370905813,,,,,,0.83890865,0,0,0,0
Q9BQQ3,GORASP1,0.597814194,,,0.112347239,,,0.371701925,,,,0,0,0,0
Q8N158,GPC2,,,0.667990529,0.389325558,,,,,,0.842293821,0,0,0,0
P51654,GPC3,0.577086207,,0.517130053,0.807168512,,1.008363136,1.07459642,,,1.007283782,0,0,0,0
O75487,GPC4,,,0.644278455,0.701575893,,,,,,1.142823317,0,0,0,0
P21695,GPD1,,,0.57007879,0.556582156,,,,,,1.054859813,0,0,0,0
Q99527,GPER1,,,0.419530244,0.717540143,,,,,,0.883212611,0,0,0,0
Q96T91,GPHA2,,,0.571698302,0.132149627,,,,,,0.410340157,0,0,0,0
P06744,GPI,,,0.342297039,0.596181078,,,,,,0.777947304,0,0,0,0
Q9HCN4,GPN1,,,0.645515625,0.409415106,,,,,,0.869210161,0,0,0,0
Q9UNW8,GPR132,,,0.602330651,0.654845392,,,,,,1.099050767,0,0,0,0
Q96N19,GPR137,0.329885954,,0.67586053,0.204091862,,0.759630066,0.600409225,,,0.560875204,0,0,0,0
Q8N6U8,GPR161,0.43329964,,0.588164667,0.089867716,,0.903527125,0.297405172,,,0.319351997,1,0,1,0
O60883,GPR37L1,0.313177444,,0.685586401,0.171241505,,0.735723101,0.535025455,,,0.503945094,0,0,0,0
O15529,GPR42,0.593366293,,,0.257761094,,,0.646746778,,,,0,0,0,0
Q15743,GPR68,0.42885174,0.051817709,0.662733279,0.638299518,0.185684702,0.894288761,0.894793106,0.252724454,0.244138584,1.137236735,0,0,0,0
Q13227,GPS2,,0.181405664,0.640607752,0.412115433,,,,0.515995016,0.52189847,0.872884904,0,0,0,0
P24298,GPT,,,0.273095381,0.532858489,,,,,,0.675072756,0,0,0,0
P07203,GPX1,,,0.380087301,0.68907092,,,,,,0.830227306,0,0,0,0
O75791,GRAP2,0.630802789,,,0.405776864,,,0.86478753,,,,0,0,0,0
P62993,GRB2,0.560377698,,0.300152638,0.585493045,,0.716435513,1.057436911,,,0.715004719,0,0,0,0
O60565,GREM1,,,0.500922776,0.794481076,,,,,,0.987460728,0,0,0,0
Q8TE85,GRHL3,0.527389103,,,0.535554816,,,1.026039847,,,,0,0,1,0
P42261,GRIA1,0.478120421,0.047407955,0.460871792,0.55406716,0.183233721,0.95650705,0.964065986,0.178938748,0.205098353,0.942540372,0,0,0,0
P42262,GRIA2,,,0.367714001,0.643776545,,,,,,0.812757115,0,0,0,0
P48058,GRIA4,,0.061943579,,0.515838818,,,,,0.233401099,,0,0,0,0
P39086,GRIK1,,0.09133324,,0.545241219,,,,,0.314086338,,0,0,0,0
Q16099,GRIK4,,0.201514968,0.542426133,0.39648564,,,,0.54793872,0.568456918,0.859546186,0,0,0,0
Q16478,GRIK5,,,0.559891919,0.35618304,,,,,,0.800797149,0,0,0,0
Q05586,GRIN1,,,0.320212386,0.406690524,,,,,,0.779328421,0,0,0,0
Q13224,GRIN2B,,,0.311689135,0.409415106,,,,,,0.764723123,0,0,0,0
O15399,GRIN2D,,0.130693499,,0.342968548,,,,,0.41993604,,0,0,0,0
Q8TCU5,GRIN3A,,0.054979481,,0.403941248,,,,,0.191778765,,0,0,0,0
O60391,GRIN3B,,0.221601912,,0.549828599,,,,,0.584856899,,0,0,0,0
P25098,GRK2,0.511109017,,,0.081988449,,,0.284939628,,,,0,0,0,0
P34947,GRK5,0.560377698,,0.528036592,0.677712857,,1.023196198,1.052032016,,,1.015097697,0,0,0,0
P43250,GRK6,0.511109017,,0.556595333,0.349647748,,1.003728028,0.797738869,,,0.791648263,0,0,0,0
Q14833,GRM4,0.449579726,0.231256581,0.597885077,,0.61367088,0.923616657,,0.601903514,,,,0,0,0
P07492,GRP,,0.022731554,0.274679293,0.374984325,,,,0.049689094,0.072580902,0.71565782,0,0,0,0
P30550,GRPR,0.461411912,,0.586184527,0.412115433,,0.939579183,0.896858941,,,0.875854937,0,0,0,0
P49841,GSK3B,0.593366293,0.121256212,0.521109488,0.727206433,0.39016638,1.01139277,1.088621041,0.381030204,0.419233828,1.007414638,0,0,0,0
P06396,GSN,0.610074803,,0.343109975,0.754773757,,0.778548269,1.107458005,,,0.783804271,0,0,0,0
P00390,GSR,0.197503149,,0.244527866,0.736574179,,0.645791156,0.558955982,,,0.635919936,0,0,0,0
P08263,GSTA1,,0.023321592,,0.679573812,,,,,0.191263566,,0,0,0,0
P09210,GSTA2,,0.024868111,,0.552378836,,,,,0.142441779,,0,0,0,0
Q16772,GSTA3,,0.025130212,,0.565629412,,,,,0.148431994,,0,0,0,0
O15217,GSTA4,,0.024610979,,0.579617747,,,,,0.152610239,,0,0,0,0
Q9Y2Q3,GSTK1,0.614522703,,0.401683687,0.29555201,,0.860003446,0.707204583,,,0.740983617,0,0,0,0
P09488,GSTM1,0.630802789,,0.358545058,0.960801143,,0.800085854,1.149192581,,,0.836892498,0,0,0,0
P28161,GSTM2,0.577086207,,,0.642311662,,,1.071875873,,,,0,0,0,0
P09211,GSTP1,0.626354889,0.076217516,0.467269188,0.95231466,0.297598264,0.943951668,1.143333121,0.262963125,0.411957045,0.968186652,0,0,0,0
P30711,GSTT1,0.626354889,,0.400261359,0.713087745,,0.857580735,1.12393407,,,0.857993242,0,0,0,0
P08236,GUSB,,,0.373184222,0.44559452,,,,,,0.846855001,0,0,0,0
P54840,GYS2,0.42885174,,0.63985287,0.327971761,,0.894743728,0.784158709,,,0.756047432,0,0,0,0
P51124,GZMM,,,0.494515036,0.402557208,,,,,,0.876051432,0,0,0,0
P16104,H2AX,0.581534108,,,0.978550914,,,1.10009509,,,,0,0,0,0
P84243,H3-3A,0.527389103,,0.592835432,0.126458377,,1.018801314,0.393335106,,,0.401171696,0,0,0,0
P84243,H3-3A,0.395863144,,0.592835432,0.742662387,,0.853476788,0.853875329,,,1.088419947,0,0,0,0
P68431,H3C1,0.362874549,,0.546490379,0.37800762,,0.811905902,0.855997901,,,0.833384144,0,0,0,0
P68431,H3C1,0.362874549,,0.486862677,0.37800762,,0.821692192,0.855997901,,,0.84343666,0,0,0,0
P68431,H3C1,0.362874549,,0.546490379,0.38738731,,0.811905902,0.852028143,,,0.846470329,0,0,0,0
P68431,H3C1,0.362874549,,0.486862677,0.38738731,,0.821692192,0.852028143,,,0.856667793,0,0,0,0
P68431,H3C1,0.362874549,,0.546490379,0.437049315,,0.811905902,0.834393842,,,0.913088204,0,0,0,0
P68431,H3C1,0.362874549,,0.486862677,0.437049315,,0.821692192,0.834393842,,,0.923831838,0,0,0,0
P68431,H3C1,0.395863144,,0.546490379,,,0.858151728,,,,,,0,0,0
P68431,H3C1,0.395863144,,0.486862677,,,0.868467811,,,,,,0,0,0
P68431,H3C1,0.41214323,,0.546490379,0.100064803,,0.880219737,0.325277559,,,0.335043081,0,0,0,0
P68431,H3C1,0.41214323,,0.486862677,0.100064803,,0.890732898,0.325277559,,,0.327465112,0,0,0,0
P68431,H3C1,0.362874549,,0.546490379,0.415678878,,0.811905902,0.841318156,,,0.884950088,0,0,0,0
P68431,H3C1,0.362874549,,0.486862677,0.415678878,,0.821692192,0.841318156,,,0.895500994,0,0,0,0
P68431,H3C1,0.362874549,,0.546490379,0.523072649,,0.811905902,0.815113651,,,1.019299644,0,0,0,0
P68431,H3C1,0.362874549,,0.486862677,0.523072649,,0.821692192,0.815113651,,,0.979615231,0,0,0,0
P68431,H3C1,0.379154635,,0.546490379,0.577547194,,0.834993547,0.83171722,,,1.042481642,0,0,0,0
P68431,H3C1,0.379154635,,0.486862677,0.577547194,,0.845064586,0.83171722,,,0.971961566,0,0,0,0
